Id,Wire-Length,Wire-Width,Temperature,Resistance
3911,3.82071973606e-06,1.16302503213e-07,57.7507921086,54.209653585
3912,4.66900658118e-06,8.90377540494e-08,39.2370509865,79.6364055501
3913,3.63798198286e-06,7.21255036854e-08,40.9754330407,80.902264321
3914,6.35747327074e-06,6.82052267006e-08,48.3735916985,125.837054121
3915,5.32327891555e-06,9.67567022473e-08,54.6642375802,97.9486878128
3916,5.29130921645e-06,1.19805929864e-07,34.8587181229,65.9144775169
3917,4.50395139863e-06,9.7554468988e-08,64.5150965848,85.3088979242
3918,6.55559612783e-06,8.38737477535e-08,59.7296792129,141.238238357
3919,4.46705765662e-06,1.46218147435e-07,46.8920621198,49.2501738413
3920,5.48154444314e-06,1.24097225744e-07,35.7813855904,73.1957602879
3921,5.39429136428e-06,9.07782140442e-08,41.3198842544,93.7670306799
3922,3.02233650922e-06,1.22439801935e-07,45.4204988965,39.606388233
3923,4.87760729115e-06,9.63825385925e-08,52.6787315019,86.0165891195
3924,6.61070977866e-06,2e-08,56.7112319669,486.272258526
3925,6.20899821273e-06,1.19934186003e-07,44.2384431116,69.3772096324
3926,4.28349163253e-06,1.09778414366e-07,24.0842130244,62.4979976487
3927,6.43818018773e-06,8.02585966083e-08,51.4539369854,129.146992767
3928,5.3476496508e-06,1.32469110104e-07,45.9412271413,65.2685217027
3929,6.11691671922e-06,1.13845275453e-07,70.4521151782,87.1580667034
3930,6.90653182352e-06,1.11248354497e-07,37.6946956246,95.2936532579
3931,5.12949883748e-06,9.38828038811e-08,50.5700093119,89.3130026284
3932,5.27803926611e-06,1.10328814071e-07,58.305061114,78.3808971472
3933,4.45731505086e-06,1.15682355983e-07,62.8447611578,64.7985535499
3934,5.42708936996e-06,1.08766064989e-07,39.0098564739,77.7367410134
3935,5.82115672589e-06,9.29466534347e-08,50.7640590079,110.202468085
3936,5.50417695388e-06,8.1411850564e-08,57.0686899328,105.194724247
3937,6.88028608473e-06,1.01834874931e-07,61.6277638597,112.903376633
3938,3.57995014292e-06,1.44466284376e-07,55.9629144072,42.1849232184
3939,3.94785467655e-06,1.08066223148e-07,40.9894106054,56.1102584952
3940,5.22303129058e-06,9.4238389948e-08,38.9216772535,87.6774968428
3941,5.01403881637e-06,1.09087160134e-07,32.1024729455,71.3036223536
3942,5.75677574317e-06,1.34902384162e-07,42.8247259208,63.9913930851
3943,5.33988899453e-06,9.60302778835e-08,60.2501844227,90.1268834595
3944,4.56430757527e-06,8.9657063754e-08,50.9051123418,81.0615669304
3945,3.86790008915e-06,1.09276395144e-07,65.6120478605,62.7581984539
3946,3.3841562746e-06,9.43608759045e-08,68.9942566477,61.3792933259
3947,5.37785300026e-06,1.20693472037e-07,42.7896848759,63.5905376385
3948,3.80117722263e-06,1.21828420201e-07,50.9351454654,57.0748178702
3949,5.48426461734e-06,8.48448557789e-08,35.1915605776,102.688094841
3950,6.01902289556e-06,6.09868009255e-08,58.5244261188,182.557808907
3951,4.6279719081e-06,1.187322591e-07,51.1225800739,56.5415826775
3952,5.25016238776e-06,1.02900565588e-07,52.5051438511,83.6235449092
3953,5.75376539122e-06,1.36087000202e-07,29.6998699956,60.1121453067
3954,5.42278773534e-06,1.00195427116e-07,72.406110679,87.5842517957
3955,4.99587438504e-06,1.17537916596e-07,42.5559616507,69.1356687845
3956,5.35194823912e-06,1.02879274116e-07,53.1601443218,75.5826165348
3957,5.68869983924e-06,9.74795273059e-08,39.1592393648,100.071211871
3958,2.20254911476e-06,9.31123875658e-08,33.3809108196,35.281056502
3959,2.84082673857e-06,8.74306994737e-08,80.8691503906,64.7035677445
3960,5.74720736381e-06,9.35924686711e-08,61.0440608859,97.2991271369
3961,3.62908674009e-06,1.12967277897e-07,40.2507937789,54.9305980948
3962,3.69742080208e-06,1.2226928316e-07,67.4186390461,53.1693844879
3963,4.93839023723e-06,1.04187491329e-07,45.9264598846,81.9743562078
3964,5.03954161277e-06,1.01465899834e-07,52.6332125798,88.5433818487
3965,5.421462315e-06,1.04670139991e-07,46.427358151,83.5285706612
3966,4.29587049881e-06,9.05105567011e-08,55.7524077109,82.3121576267
3967,5.75045092546e-06,8.84530304243e-08,41.8654535038,89.6934537191
3968,3.82367385357e-06,7.34351276515e-08,38.0214091654,73.2275928158
3969,4.60169085388e-06,7.3830395493e-08,39.150089051,88.0082744036
3970,3.64622530665e-06,8.45560556003e-08,39.1232439265,70.8375752669
3971,5.21108141678e-06,7.36992419162e-08,71.7811915138,112.799496892
3972,3.68572502817e-06,8.02884567204e-08,39.6199557262,71.8681613368
3973,4.95129365863e-06,1.11374210984e-07,78.4927630628,82.6872189109
3974,5.8347580262e-06,9.49685489978e-08,57.4211857864,102.009968711
3975,4.80814449585e-06,1.19492632694e-07,48.9146290553,65.3991292418
3976,4.37629444547e-06,8.59022442836e-08,48.2486222947,72.4731757541
3977,5.30389370653e-06,9.27544104073e-08,56.8988783353,84.2305452052
3978,4.68749830551e-06,8.54691479905e-08,46.9258878529,90.9849341775
3979,4.87795770498e-06,1.16429460499e-07,45.5189102172,63.4581781397
3980,3.63342379939e-06,5.04175580672e-08,23.5699399716,110.744824894
3981,3.15917090576e-06,1.15875274949e-07,25.3880906685,45.3389749212
3982,4.84756926759e-06,1.03458578303e-07,44.3130677321,74.0165192755
3983,4.93171082753e-06,9.3258302016e-08,62.0129961144,88.7466980687
3984,5.1223673698e-06,8.31839604568e-08,28.6044582341,100.166241995
3985,5.71363273707e-06,8.74022626323e-08,55.9647453589,104.852820931
3986,4.64024554278e-06,9.18821174766e-08,47.9792472181,76.0557664719
3987,4.65900961275e-06,8.99994683458e-08,55.2157870004,85.4638441468
3988,6.17150638485e-06,9.01021046179e-08,34.028278361,112.6064697
3989,4.35962723571e-06,9.7198627256e-08,71.2373216951,71.4685230687
3990,5.55808376795e-06,1.17301206562e-07,74.9576461294,76.8369595818
3991,5.96142229695e-06,8.18658067581e-08,46.8382930612,112.951553229
3992,7.15635454739e-06,9.83203143152e-08,61.603064879,117.787056677
3993,3.60199537749e-06,9.58066006371e-08,67.1355553129,68.5062139803
3994,7.27176260581e-06,8.96661665943e-08,36.6972050875,130.698255789
3995,5.47454696382e-06,1.22474076729e-07,44.4848318033,67.506504652
3996,3.82614542847e-06,1.08875263715e-07,53.3161116371,64.5695296794
3997,4.48322548076e-06,7.35964956489e-08,50.0835094337,94.5763571466
3998,4.30637251591e-06,8.71392229212e-08,60.3922567978,83.6081467313
3999,8.01799917451e-06,8.46891424676e-08,42.1766513426,156.892902483
4000,4.71205777499e-06,1.11000578184e-07,78.8102317516,78.9582391788
4001,4.96547633347e-06,7.32216471357e-08,44.796101982,106.734952473
4002,4.54169005795e-06,1.03309611151e-07,57.8200557911,73.6251571915
4003,4.64015937545e-06,7.10119156919e-08,56.891828145,117.1568599
4004,6.21134647423e-06,1.00251126231e-07,53.680674629,95.2560801079
4005,3.81693373705e-06,7.0593986786e-08,51.0929148978,89.2644323678
4006,4.75566222793e-06,8.62485013243e-08,63.0790011521,95.3783612614
4007,5.90426118694e-06,1.0123998813e-07,67.4904108725,94.2314086123
4008,5.27471799641e-06,8.08475218559e-08,29.3157237809,104.111279376
4009,4.88500504082e-06,1.09539916065e-07,59.2674002521,74.3001879944
4010,4.62831258389e-06,8.53526201181e-08,60.1803037183,89.7383343038
4011,5.09423052955e-06,7.76171445212e-08,43.8782022469,105.971144303
4012,5.6154589456e-06,1.40282574403e-07,44.7829486882,68.2200554806
4013,4.54665970146e-06,1.03415970518e-07,49.3981914556,72.3121404135
4014,6.23825709325e-06,1.34375224748e-07,57.4094152234,76.9533821397
4015,4.91708685716e-06,1.05098121365e-07,45.7381803708,72.6558915335
4016,5.93819647551e-06,7.53052601583e-08,52.7649922018,134.012343409
4017,5.49095884735e-06,8.6329598927e-08,39.2342720424,93.4617834239
4018,4.30766684208e-06,1.1858870822e-07,48.2268361568,53.8981649361
4019,5.11795006123e-06,8.81874026673e-08,52.8497983137,93.758638831
4020,4.89322561714e-06,9.67546323928e-08,66.6681453519,83.0322404682
4021,4.83359504333e-06,1.54505505116e-07,62.5125684525,49.6111978318
4022,3.94579561967e-06,1.48907656735e-07,57.267929418,46.4135731844
4023,4.57829925349e-06,1.5085583026e-07,55.1042209101,49.4922845021
4024,3.61265961123e-06,1.00311474632e-07,29.1086269068,53.0018398421
4025,3.59910045164e-06,1.27417926602e-07,73.4128522827,45.0802336433
4026,5.23954317362e-06,1.04852299683e-07,52.8882068335,75.9473331443
4027,3.88315511104e-06,1.11393645625e-07,56.0071171694,61.1164175219
4028,4.08985327929e-06,1.13607853884e-07,63.3343550841,56.2422329923
4029,7.00857392103e-06,4.04330292969e-08,31.9723495354,250.805440994
4030,5.42577030523e-06,9.2898678874e-08,57.0201686159,87.6773389283
4031,5.22648775741e-06,1.05308369952e-07,59.2300362928,87.8475365819
4032,4.90101711434e-06,7.00815776932e-08,68.7595052592,121.453131872
4033,3.16545178918e-06,1.04783189452e-07,55.4645419499,54.5513264409
4034,4.36880376396e-06,9.13578686589e-08,35.2640424764,73.7429121248
4035,5.55585129811e-06,1.10025708251e-07,40.1235156818,76.8017823623
4036,5.14299635088e-06,9.02565063333e-08,68.5188758067,98.6528906466
4037,5.31303712518e-06,1.19655441582e-07,48.8910916282,71.4432792042
4038,4.22025860294e-06,1.01607166354e-07,25.8898690311,58.2570836322
4039,5.6049790574e-06,1.26659654966e-07,60.180783755,73.1558977926
4040,5.50081604856e-06,1.18328881576e-07,47.8322279931,77.1342394776
4041,4.98387861614e-06,8.70788057076e-08,42.217148533,87.8887103918
4042,4.67010103895e-06,9.72246137019e-08,35.9412287473,73.1321785281
4043,5.03390034047e-06,9.55452031742e-08,57.6949577582,81.3671451719
4044,5.72268638958e-06,1.01390557106e-07,46.1353390246,84.9487286027
4045,5.09036077119e-06,5.74473406626e-08,48.5207238542,158.07835204
4046,3.62867688047e-06,1.56092166844e-07,76.9923778268,39.3941233115
4047,4.23145257188e-06,1.325197145e-07,50.7101793821,47.0835801928
4048,5.31004022194e-06,9.7396279756e-08,45.7280040046,86.8141528963
4049,4.97630374202e-06,8.26794120816e-08,70.2716584274,97.4745721403
4050,4.74684914315e-06,1.23956962357e-07,44.9938067356,59.7030599522
4051,4.8785168477e-06,1.00357585454e-07,29.8419220674,71.6117018566
4052,4.34128071658e-06,1.36504572811e-07,66.8467893562,52.5261558566
4053,3.97447679292e-06,8.55038913571e-08,57.8065887181,80.3367121931
4054,4.27849650698e-06,8.54549218734e-08,51.0578928595,91.5874380651
4055,2.84425612324e-06,7.92416049729e-08,75.4211546483,67.253490412
4056,4.22894645759e-06,8.47370199182e-08,45.6943635363,83.8630057345
4057,5.07038279868e-06,7.62724321586e-08,48.0995815697,100.144121898
4058,5.60045448547e-06,1.08771767916e-07,42.2593391723,72.3621576857
4059,6.26392774903e-06,1.22578828212e-07,77.2528347862,91.5821716064
4060,4.42447194117e-06,8.58061335775e-08,53.5993964686,82.7034376134
4061,3.59441618694e-06,1.12866420954e-07,49.5390100053,48.5909073307
4062,3.99070976864e-06,1.42814645773e-07,39.6391063388,43.4565369427
4063,2.88180149606e-06,8.34190375731e-08,33.20788371,57.823347293
4064,4.4841419121e-06,7.4876047943e-08,42.7454183649,92.797379309
4065,6.31788433192e-06,1.38563156611e-07,42.4990802099,69.8266830915
4066,5.32384992748e-06,8.51633553995e-08,79.0668654286,125.523912061
4067,4.92734239509e-06,8.4877076564e-08,43.9899214456,82.764474192
4068,5.27893811739e-06,9.50720383011e-08,57.858114984,87.7137869988
4069,6.10160078667e-06,8.00410172818e-08,43.1242060858,123.192796356
4070,4.33475368804e-06,7.83370599032e-08,41.1566318521,89.0991172247
4071,4.13820226792e-06,1.14988443424e-07,58.2355990216,57.8565856562
4072,5.41474008961e-06,1.2683624396e-07,61.8448103752,74.3282698799
4073,4.84344966999e-06,9.392081004e-08,44.595363419,77.8200257017
4074,2.61079235642e-06,8.13107654374e-08,43.9228007723,50.870175727
4075,5.87963291829e-06,1.31673884871e-07,56.2514316466,75.1947470694
4076,3.6375230686e-06,7.69955249286e-08,70.890693921,94.3191450999
4077,6.04221156029e-06,1.30263261499e-07,83.5553048638,85.0687492957
4078,4.98959867819e-06,9.32955928658e-08,45.9124037682,76.9898434102
4079,4.54563293517e-06,1.33111763071e-07,49.2095985966,57.9301067012
4080,5.27585976326e-06,1.26491004487e-07,46.7727566637,64.7288667313
4081,6.73475785668e-06,1.14595646326e-07,40.2243583022,91.4737334528
4082,3.69459658844e-06,5.0152064988e-08,29.2843115225,113.080048722
4083,6.01760132165e-06,6.44266067186e-08,46.2678554304,142.108173561
4084,5.2020560399e-06,1.30327292857e-07,44.7839732962,58.5881211625
4085,5.2853066315e-06,1.18130244139e-07,45.5158103984,68.4548143101
4086,4.54179211931e-06,1.00571596989e-07,41.4954562178,63.3891609
4087,5.39836591361e-06,1.22697457848e-07,50.5015392167,70.5502544594
4088,4.94431081748e-06,1.06053270135e-07,57.8502783166,80.6614864419
4089,3.76602097251e-06,1.10184986725e-07,47.4578454476,58.1282539307
4090,5.07979356385e-06,9.83688541665e-08,54.7736140002,83.4861983605
4091,6.21465806288e-06,5.50675959567e-08,65.1692291679,192.263059528
4092,4.22874032759e-06,1.04358524232e-07,30.7434014087,63.4669053183
4093,5.53959722756e-06,1.30865230973e-07,43.6230620087,63.362626068
4094,7.89666372129e-06,1.10458542924e-07,66.5528124502,119.87638108
4095,5.13590848551e-06,1.00562721369e-07,64.6910844327,83.8648347453
4096,4.53525993953e-06,6.47543900228e-08,61.9065534414,119.504550896
4097,4.79291313837e-06,9.25447533308e-08,63.5208057057,81.8644625555
4098,5.98585192982e-06,1.13827491471e-07,42.6682726527,93.1391787758
4099,5.80202639189e-06,9.31794019714e-08,62.4903253267,101.757348101
4100,3.97916558209e-06,5.07032389805e-08,63.0395287274,140.174231699
4101,4.87639002193e-06,7.92001955833e-08,46.9940814289,82.9174136577
4102,6.92449853392e-06,1.27810569604e-07,55.0885674603,97.1454128457
4103,5.89987277483e-06,8.44132010894e-08,50.8865584186,119.769157394
4104,4.34869723767e-06,1.20193203393e-07,43.7574515077,53.0283933468
4105,5.51936789132e-06,1.00494986499e-07,39.4515546886,83.1180324535
4106,6.85606850386e-06,1.09451181762e-07,48.2992663257,107.465253553
4107,5.81163982499e-06,1.07141691489e-07,45.897000208,89.8361445859
4108,5.46158468041e-06,9.68019951004e-08,49.7257193798,98.4384741915
4109,5.23000310284e-06,8.85877092586e-08,49.0789033373,95.4965191206
4110,5.30411867632e-06,1.17819624619e-07,51.6409259576,72.2657074067
4111,6.08760520434e-06,8.25147385357e-08,59.1022994776,117.294169031
4112,3.9703403234e-06,6.56751686648e-08,37.675857599,93.9503715857
4113,4.75451996312e-06,1.12000841303e-07,54.4141129423,72.6288196289
4114,5.56686509092e-06,9.83397679367e-08,48.4272326349,99.2112729102
4115,6.02085812703e-06,1.28884661692e-07,30.5752237022,75.5907333366
4116,4.8477935781e-06,1.2530699344e-07,47.0567280471,68.6024961853
4117,4.75582141035e-06,1.06972425551e-07,55.7661828155,78.6795682088
4118,6.50038112791e-06,1.00868238077e-07,22.447239169,98.1671171276
4119,6.43720829972e-06,9.84333004411e-08,52.5774045534,108.944949464
4120,3.36974156606e-06,1.24243781491e-07,51.2437252632,45.04631123
4121,5.82207325492e-06,1.21577231949e-07,38.3104953194,78.7573624765
4122,3.9685044432e-06,7.61342527725e-08,52.256813381,86.658779371
4123,4.65039733462e-06,6.52597729963e-08,54.5631865105,112.744584435
4124,4.5861329385e-06,8.50776482074e-08,21.3725551779,68.9309788495
4125,3.99226115331e-06,1.10407967117e-07,63.0350134056,61.6550252611
4126,5.79936333667e-06,9.52677883857e-08,58.6683688162,101.098659629
4127,6.19993794836e-06,1.18233864147e-07,49.6147768066,83.3761793978
4128,5.70806351203e-06,1.24402936868e-07,75.5014090068,82.4860571797
4129,4.61455269443e-06,8.70205633068e-08,42.3025618378,83.524208854
4130,4.87069112891e-06,8.07927968783e-08,74.2634814976,110.005053317
4131,4.79333610458e-06,1.31474740974e-07,48.6404393495,56.6357392558
4132,4.59831944216e-06,5.69943518899e-08,51.4270118968,126.607772407
4133,4.72164762307e-06,8.28562805128e-08,68.3137793145,107.816197812
4134,4.63262228359e-06,9.0318072301e-08,58.0269310141,77.4723497911
4135,5.39209122024e-06,9.24937676782e-08,42.6611564292,94.6339418669
4136,4.35539510318e-06,1.06281537481e-07,75.4238224246,69.3287675396
4137,4.34737532915e-06,8.06770262723e-08,49.1832934372,81.131711793
4138,5.46183921787e-06,1.08908163921e-07,66.6521715011,89.484793587
4139,4.42083587703e-06,5.89235536316e-08,75.3128570776,150.788047512
4140,5.33766125802e-06,7.60289804802e-08,66.8915342537,122.708903333
4141,6.55348265921e-06,1.12134684183e-07,33.1131845776,88.1887769272
4142,4.02882805292e-06,9.37398481823e-08,57.5534816802,74.0096042197
4143,5.03196707108e-06,9.9257941741e-08,27.143834263,78.6215843249
4144,4.69165689571e-06,1.24356660856e-07,47.1645443476,61.1144006129
4145,3.3259304685e-06,1.00406164111e-07,48.7210188784,47.0304309325
4146,3.33950110163e-06,1.27401581676e-07,46.8577831601,40.7557277444
4147,5.23527418682e-06,9.65262320795e-08,51.4859854786,88.4064109262
4148,6.48130421003e-06,4.66098581888e-08,38.9337735911,200.408550797
4149,4.90805727001e-06,7.19456416558e-08,79.5261731011,118.992934464
4150,4.65910166318e-06,1.03873451057e-07,53.6012127435,85.986371016
4151,4.51471370397e-06,1.10452485721e-07,49.187876601,65.6547923409
4152,5.02966701385e-06,8.0504664186e-08,61.641454507,102.409624496
4153,4.62620126264e-06,9.89846611662e-08,33.3328140992,66.9576875868
4154,3.29253834781e-06,9.64166792078e-08,56.7817058748,54.1107397715
4155,4.98296950937e-06,7.42613193401e-08,39.807289582,113.637462295
4156,5.41697532936e-06,9.18763207761e-08,47.1736526056,92.771495035
4157,3.73927415771e-06,9.27863326078e-08,61.1424191705,74.0993170272
4158,6.66044333996e-06,1.05903079705e-07,51.7705279278,101.266281244
4159,5.1603164041e-06,1.04624423676e-07,20.4858923366,71.9742661134
4160,4.84099050902e-06,1.20863699759e-07,41.8975106976,62.3764701904
4161,4.83791203407e-06,1.12715843176e-07,71.0073158537,77.441063643
4162,4.88492162955e-06,6.76851333818e-08,50.5031860408,118.708836296
4163,5.14872196345e-06,9.65131767225e-08,32.3510836117,79.2182463554
4164,4.74488912627e-06,8.60082794849e-08,35.7740932953,79.8874595797
4165,4.85127171967e-06,4.83765782149e-08,50.3156435158,173.397448637
4166,6.15557641458e-06,1.07653674565e-07,57.4151706409,86.322689697
4167,5.50417393448e-06,5.09990256269e-08,40.8204579056,173.414373357
4168,3.71152402943e-06,8.43124936902e-08,68.4111667126,75.5576489736
4169,4.15039214611e-06,1.06563752146e-07,58.468383766,64.8543170845
4170,4.36846331105e-06,1.24990679971e-07,79.785635146,65.9027603329
4171,2.6211728503e-06,8.1729783468e-08,81.7225361767,54.2864094824
4172,4.75806842998e-06,1.00506192619e-07,50.4348777382,70.3716391381
4173,4.32072901235e-06,1.19930615344e-07,52.8106902599,53.1661072891
4174,3.94218577752e-06,1.05146143443e-07,48.5439528681,58.8744010838
4175,4.8056895623e-06,7.23205531811e-08,49.140571114,113.684500138
4176,5.50055013684e-06,9.24900468822e-08,77.5391624826,104.694161704
4177,4.52121815087e-06,9.42104783629e-08,63.9904179578,88.7460387984
4178,4.94866515944e-06,7.6829654002e-08,50.2496421952,105.398535229
4179,4.60899795225e-06,1.25238906249e-07,41.1269792937,63.4337707962
4180,2.76496431851e-06,8.05615323238e-08,60.5110124867,48.3406024676
4181,5.12379277369e-06,1.12818706554e-07,41.1425047495,73.8413820955
4182,5.57117634824e-06,1.47314033658e-07,40.4110861897,61.3123251428
4183,6.39296488349e-06,1.16969218702e-07,57.2225130297,84.8502018101
4184,5.88257024355e-06,1.52872395113e-07,59.3344680297,62.7051843365
4185,5.95531143233e-06,1.01058986688e-07,66.7096473178,92.4986843606
4186,4.18364747889e-06,8.69732522258e-08,56.5612895045,76.786514938
4187,3.91775145911e-06,7.35811388053e-08,34.7281286257,80.5122858915
4188,5.96921917027e-06,1.07145620802e-07,40.3550744997,91.8339564517
4189,4.74397755115e-06,1.17864699967e-07,35.7627424532,65.6872736274
4190,5.5267159298e-06,8.62925194672e-08,65.7427772429,105.419783095
4191,4.84974976638e-06,1.42874420909e-07,58.2999113004,54.44203132
4192,4.18270429055e-06,9.07372952392e-08,58.1090481808,75.2747501593
4193,6.36972614755e-06,9.9750408101e-08,41.2309912249,96.3404377214
4194,5.43409488527e-06,1.11516891265e-07,62.6825253721,81.3983969345
4195,4.62449019214e-06,8.31505012559e-08,63.3262415283,94.8123577909
4196,5.3428720622e-06,1.17432533596e-07,65.7720752907,80.7208081837
4197,4.72342034019e-06,7.92776412477e-08,42.9109701243,90.7481222362
4198,4.0114656912e-06,1.17345987074e-07,36.6506932159,53.0781546476
4199,6.74961335867e-06,1.12329621914e-07,36.0448224987,99.3900782745
4200,4.05539213173e-06,1.13089324625e-07,44.2970145435,58.667330363
4201,3.43021356242e-06,1.09223640004e-07,48.2437823375,47.3065489743
4202,5.41713528673e-06,9.73943757281e-08,84.0629946455,108.781986875
4203,2.88582277737e-06,9.29296864311e-08,45.5580007019,42.7221757776
4204,5.20387427635e-06,8.27871280201e-08,66.1893760702,115.834891774
4205,5.45262882962e-06,8.70195757406e-08,56.4597979379,93.2555162768
4206,4.61424125856e-06,6.34306929265e-08,36.4958159743,117.657378467
4207,3.62721502943e-06,1.11337675775e-07,59.8240138069,51.0095272119
4208,4.58436212922e-06,1.12360509187e-07,60.6244878638,63.0345675859
4209,5.59621354268e-06,7.66576769523e-08,45.0746005241,119.314686872
4210,3.86179913692e-06,9.63390908133e-08,42.7475070638,67.8626726904
4211,5.07476785141e-06,8.25086116145e-08,41.7812731295,91.731177858
4212,6.90998458129e-06,9.2892216031e-08,64.2972878893,128.190129697
4213,4.39622459791e-06,5.63395909217e-08,57.1674637057,145.930415757
4214,5.38564851123e-06,1.15161023356e-07,46.4629810148,71.9496184359
4215,4.70469124258e-06,1.05733212808e-07,42.4643691549,74.0761602398
4216,6.58731878748e-06,6.23233837304e-08,50.290761053,154.227293071
4217,3.2088211909e-06,1.05705402117e-07,61.6894610573,49.4009105039
4218,5.53185197328e-06,8.81282874549e-08,41.4494868963,95.5572818962
4219,3.82197625003e-06,1.03689700854e-07,66.7749684637,65.3763750102
4220,4.58127345892e-06,1.03337958998e-07,40.8181310104,65.9991736695
4221,4.60035646995e-06,1.0455335564e-07,52.8070282954,68.1170582343
4222,6.45037832343e-06,8.89060627597e-08,70.9036251809,117.170680966
4223,4.47686677925e-06,7.51192957849e-08,53.0544275227,102.840948737
4224,5.28287557922e-06,1.2233194825e-07,34.0105711577,68.1686693484
4225,5.72998109287e-06,1.06676023976e-07,52.9609944361,90.3039862687
4226,5.97936253644e-06,8.58349892765e-08,51.5112031147,120.892958152
4227,5.39713859755e-06,7.8455895007e-08,31.7044730614,108.709255676
4228,6.67925634385e-06,7.8322086978e-08,50.3012715271,138.023264403
4229,5.46013923763e-06,1.07330145273e-07,73.2972105798,76.4125223516
4230,5.32088947859e-06,1.18519645683e-07,68.2194284019,85.0254277271
4231,5.02019861497e-06,7.89797750449e-08,59.2012981143,101.506109437
4232,4.79979195522e-06,1.08005537474e-07,49.1339947818,73.6436636858
4233,3.31155684935e-06,8.81146606407e-08,36.6480872386,64.9786089285
4234,3.08699439293e-06,7.18134246844e-08,82.8654492216,73.9469848282
4235,4.29443961919e-06,8.69760690189e-08,61.1348761289,86.4178598497
4236,5.53982049797e-06,1.04626352182e-07,49.2533244226,88.0050181734
4237,4.82374947194e-06,7.84560289983e-08,43.7746820941,92.2478117113
4238,4.61987760628e-06,1.19818603424e-07,42.620651815,58.4025111014
4239,4.96265203526e-06,8.53987400831e-08,28.6847092905,87.5957783747
4240,3.59019643663e-06,1.21478100057e-07,33.2913814212,46.4360398286
4241,6.56911722968e-06,1.04780240592e-07,40.7143923922,101.098388462
4242,3.93141103956e-06,1.1178198321e-07,49.3236690334,54.19777361
4243,5.48807653511e-06,9.6415259585e-08,49.5537362161,94.9945268635
4244,5.93479519767e-06,8.80220687074e-08,45.242551759,106.781397979
4245,4.23274814336e-06,1.39098651626e-07,75.2848614764,57.0638184489
4246,4.24603371657e-06,1.18446962701e-07,51.1999926685,60.5942491879
4247,5.61999819266e-06,1.1351766554e-07,28.69999519,78.8161997152
4248,5.07029096688e-06,1.22963303932e-07,41.6187193801,65.8522722108
4249,5.09976320989e-06,9.81616837698e-08,44.2108525262,81.3390718398
4250,4.50138798402e-06,7.12890173664e-08,47.5923970618,101.314877494
4251,4.83572442991e-06,1.08257677976e-07,53.6415908563,80.7623022746
4252,6.36716235475e-06,1.14349168605e-07,15.1613031266,76.5970503393
4253,4.51379219996e-06,1.03689132922e-07,63.1587556648,79.4260325561
4254,3.65677446883e-06,1.12005764263e-07,50.5703707593,50.2522360619
4255,5.12246343817e-06,1.18930685e-07,45.5521243311,68.2869418149
4256,5.07393159098e-06,1.27221654667e-07,54.8192809452,64.9352542021
4257,3.87515427426e-06,9.86757340914e-08,50.2926773357,71.1597963034
4258,5.52082448647e-06,9.72306935849e-08,46.6764239874,85.0467925703
4259,6.07840849105e-06,8.48678156378e-08,47.1412040504,122.799013324
4260,5.19659658231e-06,8.76437089977e-08,51.1771392095,96.0322878678
4261,5.04546331116e-06,1.15653329e-07,36.414496977,68.4809229401
4262,5.17817526478e-06,1.00888214865e-07,54.2562593193,85.8735158162
4263,3.91740662582e-06,1.20390946178e-07,48.60751625,53.6315577874
4264,5.23467491066e-06,5.32275609565e-08,46.3921705961,149.740957905
4265,5.0137765881e-06,1.36191465558e-07,75.8332037236,66.4945952116
4266,5.75224510265e-06,1.00567499644e-07,42.3722724159,87.1501838227
4267,5.03774890311e-06,9.14628236992e-08,33.4989155305,88.7882251647
4268,7.43851037823e-06,9.73407523643e-08,71.1573448563,129.71743692
4269,6.27407222353e-06,1.18368269419e-07,52.6214588958,88.192879995
4270,4.50464590985e-06,1.21751033096e-07,68.4691789803,68.3998128855
4271,6.38894234279e-06,7.81065796242e-08,35.6698752573,105.838088258
4272,4.00664247047e-06,1.1878933364e-07,62.8785224157,55.9317060679
4273,4.92489411613e-06,7.55106324811e-08,69.325376016,121.148262083
4274,5.43288524038e-06,1.20543989855e-07,59.4999281176,79.8783831465
4275,2.08246289337e-06,1.1319441326e-07,49.6973410926,30.7050665835
4276,4.44465782559e-06,1.08547500316e-07,40.9339374417,65.1584736108
4277,3.74116028874e-06,1.12602926065e-07,54.4045690559,49.9735644017
4278,3.46215548894e-06,8.04619225143e-08,65.248222816,72.7674380486
4279,4.71131986039e-06,1.08126830519e-07,56.8190169058,80.1274779704
4280,5.04675552557e-06,1.20751468321e-07,67.3759585496,68.886884646
4281,4.03172649516e-06,9.42733695158e-08,48.3323905744,66.9471435232
4282,5.84002680442e-06,1.03910834842e-07,54.7734122287,82.9120618031
4283,4.93210224796e-06,9.87638894645e-08,51.5698943547,81.8404580182
4284,4.54213437199e-06,1.08818919993e-07,39.5853580037,70.5656837946
4285,4.43707844076e-06,1.15354524864e-07,47.7008673774,62.5434797028
4286,4.32431405348e-06,8.96983842871e-08,51.7714150535,87.6374814637
4287,3.94788928346e-06,1.23279842479e-07,56.6821257029,49.0593956097
4288,5.9764580143e-06,8.64531642279e-08,39.2782445813,104.985660751
4289,4.71954802943e-06,8.84490408504e-08,31.3636836405,83.9554622305
4290,4.25895371341e-06,1.22180551082e-07,59.7473313806,58.1482440476
4291,4.6824937491e-06,1.29142574609e-07,47.1632111772,60.4841996325
